,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
48,50,Roman Hudak,UKR,M,1.74,58,16-06-92,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
49,51,Serhiy  Zahidulin,UKR,F,1.80,72,26-03-92,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
50,52,Yuriy Kozel,UKR,F,1.85,73,29-04-93,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
51,53,Nazariy  Lazarskyy,UKR,G,1.85,74,16-04-92,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
52,54,Ihor Nahirnyy,UKR,G,1.83,71,01-09-93,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
53,55,Roman Podolyak,UKR,D,1.82,74,21-04-93,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
54,56,Yuriy Pokladok,UKR,M,1.65,58,21-04-93,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
55,57,Borja Gómez,ESP,D,1.83,81,14-05-88,Madrid,Rayo Vallecano,Karpaty Lviv,2010,Ukrainian
56,59,Roman Kokotaylo,UKR,F,1.82,74,04-01-92,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
57,60,Volodymyr Kostevych,UKR,D,1.75,62,23-10-92,Zhovkva,Karpaty-2,Karpaty Lviv,2010,Ukrainian
58,61,Oleksandr  Kushnir,UKR,F,1.81,69,22-02-93,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
59,62,Yuriy Malakha,UKR,M,1.78,72,02-05-92,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
60,63,Oleksandr  Yaremchuk,UKR,F,1.82,70,31-10-92,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
61,64,Volodymyr  Bidlovskyy,UKR,M,1.74,65,31-05-88,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
62,65,Vadym Semchuk,UKR,F,1.82,71,24-11-93,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
63,66,Ihor Vahin,UKR,M,1.86,72,04-08-93,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
64,73,Yuriy Vasyltsov,UKR,M,1.82,76,09-09-91,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
65,74,Ihor Ilchyshyn,RUS,D,1.74,68,27-01-92,,Karpaty-2,Karpaty Lviv,2010,Ukrainian
66,79,Serhiy  Kuznetsov,UKR,F,1.89,83,31-08-82,Kharkiv,Nosta Novotroitsk,Karpaty Lviv,2010,Ukrainian
67,80,William Batista,BRA,F,1.87,80,27-07-80,São Paulo,FC Kharkiv,Karpaty Lviv,2010,Ukrainian
68,81,Răzvan  Cociş,ROU,F,1.81,72,19-02-83,Cluj-Napoca,Al-Nassr,Karpaty Lviv,2010,Ukrainian
69,90,Alberto Thiago,BRA,M,1.82,77,21-12-84,São Paulo,Dinamo Bucureşti,Karpaty Lviv,2010,Ukrainian
70,99,Yuriy Habovda,UKR,M,1.79,67,06-05-89,Mukachevo,Karpaty-2,Karpaty Lviv,2010,Ukrainian
1,1,Andriy Fedorenko,UKR,G,1.87,81,09-01-84,Chernihiv,Desna Chernihiv,Kryvbas Kryvyi Rih,2010,Ukrainian
2,2,Vyacheslav Ryabov,UKR,M,1.81,74,21-06-89,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
3,3,Vyacheslav Serdyuk,UKR,D,1.84,76,28-01-85,Shostka,Dnipro Dnipropetrovsk,Kryvbas Kryvyi Rih,2010,Ukrainian
5,5,Kyrylo Petrov,UKR,D,1.82,76,22-06-90,Kiev,Dynamo Kiev,Kryvbas Kryvyi Rih,2010,Ukrainian
6,6,Mykyta Solovyov,UKR,D,1.85,73,21-06-91,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
7,7,Serhiy Rozhok,UKR,M,1.84,75,25-04-85,Slavutych,Obolon Kiev,Kryvbas Kryvyi Rih,2010,Ukrainian
8,8,Andrey Varankow,BLR,F,1.85,80,08-02-89,Mazyr,Dynamo Kiev-2,Kryvbas Kryvyi Rih,2010,Ukrainian
9,9,Jiří  Jeslínek,CZE,F,1.78,63,30-09-87,Prague,Sparta Prague,Kryvbas Kryvyi Rih,2010,Ukrainian
10,10,Ruslan Kostyshyn,UKR,M,1.81,76,08-01-77,Khmelnitsky,Dnipro Dnipropetrovsk,Kryvbas Kryvyi Rih,2010,Ukrainian
11,11,Mladen Bartulović,CRO,M,1.82,82,05-10-86,Kakanj,Dnipro Dnipropetrovsk,Kryvbas Kryvyi Rih,2010,Ukrainian
14,14,Denys Vasyliev,UKR,M,1.85,75,08-05-87,,Obolon Kiev,Kryvbas Kryvyi Rih,2010,Ukrainian
15,15,Vladyslav Sosedko,UKR,D,1.82,73,19-05-92,,Naftovyk-Ukrnafta,Kryvbas Kryvyi Rih,2010,Ukrainian
16,16,Anton Klushyn,UKR,M,1.77,69,27-01-92,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
17,17,Michael Babatunde,NGA,M,1.79,76,24-12-92,Lagos,Heartland FC,Kryvbas Kryvyi Rih,2010,Ukrainian
18,18,Stanislav Kovalenko,UKR,D,1.82,70,27-10-92,,Zakarpattya Uzhhorod,Kryvbas Kryvyi Rih,2010,Ukrainian
20,20,Jaba Kankava,GEO,M,1.76,75,18-03-86,Tbilisi,Dnipro Dnipropetrovsk,Kryvbas Kryvyi Rih,2010,Ukrainian
22,22,Valeriy Kutsenko,UKR,M,1.74,68,02-11-86,Kremenchuh,Obolon Kiev,Kryvbas Kryvyi Rih,2010,Ukrainian
23,23,Yevheniy Borovik,UKR,G,1.86,78,02-03-85,Pryluky,Dnipro Dnipropetrovsk,Kryvbas Kryvyi Rih,2010,Ukrainian
25,25,Oleksandr Zhdanov,UKR,D,1.82,74,27-05-84,Kharkiv,FC Lviv,Kryvbas Kryvyi Rih,2010,Ukrainian
26,26,Roman Sakhno,UKR,M,1.79,71,21-05-90,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
27,27,Anatoliy Kitsuta,UKR,D,1.83,74,22-12-85,Kiev,Obolon Kiev,Kryvbas Kryvyi Rih,2010,Ukrainian
28,28,Darijan Matič,SVN,M,1.75,76,28-05-83,Ljubljana,Bnei Sakhnin,Kryvbas Kryvyi Rih,2010,Ukrainian
29,29,Mykola Lyashenko,UKR,M,1.82,72,15-04-91,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
30,30,Oleksandr Maksymov,UKR,F,1.85,76,13-02-85,Kharkiv,Dnipro Dnipropetrovsk,Kryvbas Kryvyi Rih,2010,Ukrainian
31,31,Maksym Adamenko,UKR,M,1.85,72,19-01-91,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
32,32,Rostyslav Dyakiv,UKR,F,1.81,74,17-08-90,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
33,33,Serhiy Danylovskyy,UKR,M,1.93,84,20-08-81,Tbilisi,Metalurh Donetsk,Kryvbas Kryvyi Rih,2010,Ukrainian
36,36,Oleksandr Antonenko,UKR,G,1.86,80,06-01-91,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
37,37,Valeriy Fedorchuk,UKR,M,1.78,68,05-10-88,Netishyn,Dnipro Dnipropetrovsk,Kryvbas Kryvyi Rih,2010,Ukrainian
38,38,Herman Horovoy,UKR,G,1.93,81,03-09-93,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
40,40,Illya Kovalenko,UKR,M,1.78,73,20-03-90,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
41,44,Vitaliy Lysytskyy,UKR,M,1.87,75,16-04-82,Svetlovodsk,Dnipro Dnipropetrovsk,Kryvbas Kryvyi Rih,2010,Ukrainian
42,46,Maksym Bilyk,UKR,F,1.82,74,10-06-90,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
43,55,Artem Shtanko,UKR,G,1.86,78,06-09-80,Yuszno-Ukrainsk,Obolon Kiev,Kryvbas Kryvyi Rih,2010,Ukrainian
44,58,Dmytro Vorobey,UKR,M,1.72,65,10-05-85,Mazyr,Illichivets Mariupol,Kryvbas Kryvyi Rih,2010,Ukrainian
45,60,Maksym Oliynyk,UKR,D,1.80,73,18-05-92,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
46,61,Pavlo Misko,UKR,F,1.74,69,12-02-90,,Tavriya-2,Kryvbas Kryvyi Rih,2010,Ukrainian
47,62,Maksym Leshchenko,UKR,D,1.76,75,18-01-92,Kiev,Dynamo Kiev-2,Kryvbas Kryvyi Rih,2010,Ukrainian
48,64,Taras Stretovych,UKR,F,1.86,76,21-06-92,Kryvyi Rih,Dynamo Kiev-2,Kryvbas Kryvyi Rih,2010,Ukrainian
49,65,Vitaliy Olkhovskyy,UKR,F,1.89,79,06-04-93,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
50,67,Vladyslav Cukhorukov,UKR,M,1.81,72,09-01-93,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
51,70,Tymur Zakiryayev,UKR,F,1.85,76,07-05-93,,Kryvbas-2,Kryvbas Kryvyi Rih,2010,Ukrainian
52,77,Oleksandr Ivashchenko,UKR,F,1.83,76,19-02-85,,Obolon Kiev,Kryvbas Kryvyi Rih,2010,Ukrainian
53,85,Volodymyr Samborskyy,UKR,D,1.71,68,29-08-85,,FC Kharkiv,Kryvbas Kryvyi Rih,2010,Ukrainian
54,88,Rinar Valeyev,UKR,F,1.73,65,22-08-87,Odessa,Obolon Kiev,Kryvbas Kryvyi Rih,2010,Ukrainian
1,1,Maksym Startsev,UKR,G,1.90,80,20-01-80,Kherson,Tavriya Simferopol,Metalist Kharkiv,2010,Ukrainian
2,2,Oleksandr Romanchuk,UKR,D,1.78,73,21-10-84,Kiev,Dynamo Kiev,Metalist Kharkiv,2010,Ukrainian
3,3,Cristian  Villagra,ARG,D,1.72,72,27-12-85,Morteros,River Plate,Metalist Kharkiv,2010,Ukrainian
4,4,Andriy Berezovchuk,UKR,D,1.78,71,16-04-81,Kharkiv,Metalurh Donetsk,Metalist Kharkiv,2010,Ukrainian
5,5,Oleh Shelayev,UKR,M,1.81,74,05-11-76,Luhansk,Dnipro Dnipropetrovsk,Metalist Kharkiv,2010,Ukrainian
7,7,Serhiy Valyayev,UKR,M,1.81,71,16-09-78,Makeevka,Kryvbas Kryvyi Rih,Metalist Kharkiv,2010,Ukrainian
8,8,Edmar Aparecida,BRA,M,1.77,69,16-06-80,Mogi das Cruzes,Tavriya Simferopol,Metalist Kharkiv,2010,Ukrainian
9,9,Andriy Vorobey,UKR,F,1.80,74,29-11-78,Donetsk,Dnipro Dnipropetrovsk,Metalist Kharkiv,2010,Ukrainian
10,10,Cleiton Xavier,BRA,M,1.78,72,23-03-83,Alagoas,Desportivo Brasil,Metalist Kharkiv,2010,Ukrainian
11,11,Denys Oliynyk,UKR,M,1.72,69,16-06-87,Zaporizhia,Dynamo Kiev,Metalist Kharkiv,2010,Ukrainian
15,15,Fininho,BRA,D,1.80,75,03-11-83,São Paulo,Sport Recife,Metalist Kharkiv,2010,Ukrainian
16,16,Anton Postupalenko,UKR,M,1.78,64,28-08-88,Kharkiv,Metalist Kharkiv-2,Metalist Kharkiv,2010,Ukrainian
17,17,Serhiy Pshenychnykh,UKR,D,1.82,74,09-11-81,Kharkiv,Karpaty Lviv,Metalist Kharkiv,2010,Ukrainian
19,19,Serhiy Barilko,UKR,M,1.74,68,05-01-87,Kharkiv,Metalist Kharkiv-2,Metalist Kharkiv,2010,Ukrainian
21,21,Jonathan Cristaldo,ARG,F,1.78,70,05-03-89,Ingeniero  Budge,Vélez Sarsfield,Metalist Kharkiv,2010,Ukrainian
22,22,Milan Obradović,SRB,D,1.82,73,03-08-77,Belgrade,Akratitos,Metalist Kharkiv,2010,Ukrainian
23,23,Sebastián  Blanco,ARG,M,1.68,64,15-03-88,Lomas  de Zamora,Lanús,Metalist Kharkiv,2010,Ukrainian
24,24,Yevhen Budnik,UKR,M,1.85,75,04-09-90,Lutsk,Metalist Kharkiv-2,Metalist Kharkiv,2010,Ukrainian
27,27,Yuriy Chonka,UKR,M,1.70,65,31-05-91,Velikaya Kopanya,Berehvideyk,Metalist Kharkiv,2010,Ukrainian
29,29,Oleksandr Horyainov,UKR,G,1.88,77,29-06-75,Kharkiv,Kryvbas Kryvyi Rih,Metalist Kharkiv,2010,Ukrainian
30,30,Papa Gueye,SEN,D,1.92,84,07-06-84,Dakar,Volyn Lutsk,Metalist Kharkiv,2010,Ukrainian
32,32,Serhiy Zahynaylov,UKR,M,1.81,73,03-01-91,,Metalist Kharkiv-2,Metalist Kharkiv,2010,Ukrainian
33,33,Marko Dević,UKR,F,1.85,74,27-10-83,Belgrade,Volyn Lutsk,Metalist Kharkiv,2010,Ukrainian
36,36,Artem Bobukh,UKR,D,1.92,81,04-12-88,Sumy,Feniks-Illichovets,Metalist Kharkiv,2010,Ukrainian
37,37,Vitaliy Bordiyan,MDA,D,1.78,69,11-08-84,Chişinău,Lokomotiv Moscow,Metalist Kharkiv,2010,Ukrainian
41,44,Ivan Voytenko,UKR,M,1.79,72,13-04-89,,Metalist Kharkiv-2,Metalist Kharkiv,2010,Ukrainian
42,46,Vladyslav Leonidov,UKR,G,1.82,73,11-02-90,Kharkiv,Metalist Kharkiv-2,Metalist Kharkiv,2010,Ukrainian
43,65,Yevheniy Lozovyy,UKR,M,1.78,67,25-03-88,Shevchenkovo,Metalist Kharkiv-2,Metalist Kharkiv,2010,Ukrainian
44,70,Maksym Yakhno,UKR,D,1.75,64,03-04-88,Kharkiv,Metalist Kharkiv-2,Metalist Kharkiv,2010,Ukrainian
45,71,Sergey Tkachev,RUS,M,1.83,77,19-05-89,Boguchar,Krylia Sovetov,Metalist Kharkiv,2010,Ukrainian
46,72,Denys Sydorenko,UKR,G,1.85,75,18-04-89,Kharkiv,Metalist Kharkiv-2,Metalist Kharkiv,2010,Ukrainian
47,75,Artur Denchuk,UKR,G,1.85,76,03-04-92,Kharkiv,Metalist Kharkiv-2,Metalist Kharkiv,2010,Ukrainian
48,77,Taison,BRA,F,1.72,64,17-01-88,Pelotas,Internacional,Metalist Kharkiv,2010,Ukrainian
49,80,Luká tetina,SVK,D,1.85,85,28-07-91,Nitra,Nitra,Metalist Kharkiv,2010,Ukrainian
50,81,Vladimir Diljenković,UKR,G,1.88,84,02-07-81,Belgrade,Metalurh Donetsk,Metalist Kharkiv,2010,Ukrainian
51,87,Vyacheslav  Sharpar,UKR,M,1.90,78,02-06-87,Zelenodolsk,Volyn Lutsk,Metalist Kharkiv,2010,Ukrainian
1,1,Dmytro Nepohodov,UKR,G,1.96,90,17-02-88,Kiev,Marseille,Metalurh Donetsk,2010,Ukrainian
2,2,Artem Baranovskyy,UKR,D,1.87,77,17-03-90,Krasnogorivka,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
3,3,Ihor Korotetskyy,UKR,D,1.88,78,13-09-87,Kharkiv,Shakhtar Donetsk-2,Metalurh Donetsk,2010,Ukrainian
4,4,Vyacheslav Checher,UKR,D,1.82,88,15-12-80,Donetsk,Kryvbas Kryvyi Rih,Metalurh Donetsk,2010,Ukrainian
5,5,Dele Adeleye,NGA,D,1.89,76,25-12-88,Lagos,Sparta Rotterdam,Metalurh Donetsk,2010,Ukrainian
6,6,Karlen Mkrtchyan,ARM,M,1.75,76,25-11-88,Yerevan,Pyunik,Metalurh Donetsk,2010,Ukrainian
7,7,Moraes,BRA,F,1.76,70,04-04-87,Santos,Gloria Bistriţa,Metalurh Donetsk,2010,Ukrainian
9,9,Djordje Lazić,SRB,M,1.81,77,18-06-83,Belgrade,Partizan Belgrade,Metalurh Donetsk,2010,Ukrainian
10,10,Ricardo Fernandes,POR,M,1.74,65,21-04-78,Moreira de Cónegos,Hapoel Be'er Sheva,Metalurh Donetsk,2010,Ukrainian
11,11,Artak Dashyan,ARM,M,1.81,74,20-11-89,Yerevan,Banants,Metalurh Donetsk,2010,Ukrainian
12,12,Oleksandr Bandura,UKR,G,1.86,80,30-05-86,Hamaliyivka,Krymteplytsia Molodizhne,Metalurh Donetsk,2010,Ukrainian
13,13,Serhiy Tkachenko,UKR,M,1.70,66,10-02-79,Kiev,Shakhtar Donetsk,Metalurh Donetsk,2010,Ukrainian
14,14,Oleksandr Volovyk,UKR,D,1.85,68,28-10-85,Kamianets-Podilskyi,Podillya  Khmelnytskyi,Metalurh Donetsk,2010,Ukrainian
15,15,Ciprian Tănasă,ROU,F,1.78,70,02-02-81,Fălticeni,Universitatea Craiova,Metalurh Donetsk,2010,Ukrainian
16,16,Oleksandr Shevela,UKR,G,1.93,76,06-10-93,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
17,17,Zé Soares,BRA,M,1.73,67,26-07-83,Paulo Afonso,Levski Sofia,Metalurh Donetsk,2010,Ukrainian
18,18,Velizar Dimitrov,BUL,M,1.76,69,13-04-79,Pernik,CSKA Sofia,Metalurh Donetsk,2010,Ukrainian
20,20,China,POR,D,1.71,66,15-04-82,Beja,Belenenses,Metalurh Donetsk,2010,Ukrainian
21,21,Yuriy Solomka,UKR,M,1.84,73,04-01-90,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
22,22,Fanendo Adi,NGA,F,1.92,90,10-10-90,Lagos,AS Trenčín,Metalurh Donetsk,2010,Ukrainian
23,23,Marcin Kowalczyk,POL,D,1.83,83,09-04-85,Wieruszów,Dynamo Moscow,Metalurh Donetsk,2010,Ukrainian
24,24,Vadym Voloshynskyy,UKR,F,1.84,75,19-02-92,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
25,25,Oleksandr Slobodyak,UKR,M,1.81,66,08-05-94,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
26,26,Kyrylo Nesterenko,UKR,M,1.82,74,01-03-92,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
27,27,Oleksiy Hodin,UKR,M,1.79,65,02-02-83,Zaporizhya,Metalurh Zaporizhya,Metalurh Donetsk,2010,Ukrainian
28,28,Mário Sérgio,POR,D,1.74,70,28-07-81,Paredes,Naval,Metalurh Donetsk,2010,Ukrainian
29,29,Denys Bilous,UKR,D,1.86,73,10-05-91,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
30,30,Mario  Djurovski,MKD,M,1.78,70,11-12-85,Belgrade,Vojvodina,Metalurh Donetsk,2010,Ukrainian
31,31,Dmitriy Vorobyov,UKR,G,1.87,80,27-08-77,Krasnodar,Banants Yerevan,Metalurh Donetsk,2010,Ukrainian
32,32,Oleksandr Kostyuk,UKR,D,1.72,62,07-02-92,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
33,33,Ruslan Mamutov,UKR,M,1.73,65,19-08-93,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
34,34,Vitaliy Tymofiyenko,UKR,M,1.77,62,04-01-93,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
35,35,Yevhen Troyanovskyy,UKR,M,1.76,68,02-07-93,Sloviansk,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
36,36,Mykyta Polyulyakh,UKR,M,1.82,69,15-03-93,Dniprodzerzhynsk,Dnipro-2,Metalurh Donetsk,2010,Ukrainian
37,37,Yasyn Khamid,UKR,F,1.83,70,10-01-93,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
41,41,Kostyantyn Odolskyy,UKR,G,1.84,76,05-01-89,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
42,43,Pavlo Hryshchenko,UKR,M,1.75,70,06-07-90,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
43,44,Vasyl Pryima,UKR,D,1.85,74,10-06-91,Novoyavorivsk,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
44,46,Vitaliy Ivanko,UKR,F,1.78,64,09-04-92,Kharkiv,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
45,48,Maksym Davidchuk,UKR,D,1.86,76,26-06-92,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
46,49,Serhiy Atelkin,UKR,M,1.82,64,24-02-92,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
47,50,Anton Savin,UKR,M,1.74,69,07-02-90,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
48,55,Vitaliy Kvashuk,UKR,M,1.81,71,01-04-93,Kyiv,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
49,64,Herman Penkov,UKR,G,1.85,78,26-05-94,Makiivka,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
50,69,Anton Dolhyy,UKR,M,1.83,75,26-03-92,,Dynamo Kiev-2,Metalurh Donetsk,2010,Ukrainian
51,70,Vadym Shabliy,UKR,M,1.77,64,23-09-89,,Vorskla Poltava,Metalurh Donetsk,2010,Ukrainian
52,77,Mykola Morozyuk,UKR,M,1.76,70,17-01-88,Lviv,Dynamo Kiev,Metalurh Donetsk,2010,Ukrainian
53,84,Denys Holaydo,UKR,M,1.69,62,03-06-84,Simferopol,Tavriya Simferopol,Metalurh Donetsk,2010,Ukrainian
54,92,Anton Yashkov,UKR,G,1.85,71,30-01-92,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
55,93,Roman Debelko,UKR,F,1.84,77,08-08-93,Donetsk,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
56,94,Maksym Zaderaka,UKR,M,1.73,69,07-09-94,Oleksandriya,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
57,99,Oleh Myshchenko,UKR,F,1.80,72,10-10-89,,Metalurh Donetsk-2,Metalurh Donetsk,2010,Ukrainian
1,1,Vitaliy Rudenko,UKR,G,1.82,73,26-01-81,Odessa,Karpaty Lviv,Metalurh Zaporizhya,2010,Ukrainian
3,3,Matheus,BRA,D,1.90,86,08-03-85,Sete Lagoas,Democrata,Metalurh Zaporizhya,2010,Ukrainian
4,4,Ivan Spychka,UKR,M,1.85,70,18-01-91,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
5,5,Vitaliy Vernydub,UKR,D,1.94,86,17-10-87,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
6,6,Oleksiy Moiseyenko,UKR,F,1.73,60,25-10-91,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
7,7,Paweł Hajduczek,POL,D,1.87,76,17-05-82,,Tavriya Simferopol,Metalurh Zaporizhya,2010,Ukrainian
8,8,Dmytro Yeremenko,UKR,M,1.84,72,20-06-90,Kharkiv,Dynamo Kiev-2,Metalurh Zaporizhya,2010,Ukrainian
9,9,Anderson Ribeiro,BRA,M,1.84,74,02-07-81,Porto Alegre,Tarxien Rainbows,Metalurh Zaporizhya,2010,Ukrainian
10,10,Mindaugas Kalonas,LTU,M,1.70,69,28-02-84,Vilnius,Bohemians,Metalurh Zaporizhya,2010,Ukrainian
11,11,Mohamed Achraf,TUN,M,1.82,74,24-10-80,Tunis,Stade Tunisien,Metalurh Zaporizhya,2010,Ukrainian
12,12,Júnior,BRA,M,1.84,74,20-09-78,São Paulo,Zorya Luhansk,Metalurh Zaporizhya,2010,Ukrainian
14,14,Denys Skepskyy,UKR,M,1.78,78,05-07-87,,Volgar-Gazprom,Metalurh Zaporizhya,2010,Ukrainian
15,15,Fabio,POR,M,1.82,77,03-04-85,Lisbon,Sporting Espinho,Metalurh Zaporizhya,2010,Ukrainian
16,16,Sead Ramović,BIH,G,1.90,90,14-03-79,Stuttgart,Sivasspor,Metalurh Zaporizhya,2010,Ukrainian
17,17,Yevhen Shapoval,UKR,D,1.78,71,16-08-87,Kharkiv,Kremin Kremenchuk,Metalurh Zaporizhya,2010,Ukrainian
18,18,Jef,BRA,M,1.80,76,13-02-89,Belo Horizonte,Internacional,Metalurh Zaporizhya,2010,Ukrainian
19,19,Vasil Caraus,MDA,M,1.80,74,06-08-88,,Academia Chişinău,Metalurh Zaporizhya,2010,Ukrainian
20,20,Yan Kovalevskyy,UKR,F,1.83,70,26-06-93,Zaporizhya,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
21,21,Andriy Nesterov,UKR,D,1.88,86,02-07-90,Zaporizhya,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
22,22,Andriy Tsurikov,UKR,M,1.85,78,05-10-92,Zaporozhye,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
23,23,Adolphe Teikeu,CMR,D,1.89,80,23-06-90,Bandjoun,Arsenal Yaoundé,Metalurh Zaporizhya,2010,Ukrainian
24,24,Dmytro Bezotosnyy,UKR,G,1.94,82,15-11-83,Khmelnitsky,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
26,26,Yuriy Hlushko,UKR,F,1.86,81,05-02-91,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
28,28,Evheniy Zadoya,UKR,M,1.75,64,05-01-91,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
29,29,Rostyslav Pyevnyev,UKR,D,1.86,73,09-07-90,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
30,30,Artur Kaskov,UKR,F,1.81,72,18-11-91,Zaporozhye,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
31,31,Yevheniy Pisotsky,UKR,M,1.80,68,22-04-87,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
32,32,Serhiy Rudyka,UKR,D,1.87,74,14-06-88,Zaporizhya,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
33,33,Kyrylo Lobanov,UKR,D,1.83,74,26-12-85,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
34,34,Serhiy Sydorchuk,UKR,M,1.88,76,02-05-91,Zaporozhye,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
35,35,Volodymyr Zhuk,UKR,G,1.91,79,30-05-86,Zaporozhye,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
36,36,Maksym Vorobey,UKR,D,1.77,69,27-02-91,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
38,38,Fabiano,BRA,F,1.85,82,24-11-85,Campinas,Aris,Metalurh Zaporizhya,2010,Ukrainian
39,39,Yevhen Opanasenko,UKR,D,1.72,57,25-08-90,Zaporizhya,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
41,43,Artem Protasevych,UKR,D,1.82,75,05-07-91,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
42,46,Artur Yahmuryan,UKR,F,1.72,65,04-03-91,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
43,50,Yehor Popovych,UKR,G,1.89,84,07-01-92,,Metalurh Zaporizhya-2,Metalurh Zaporizhya,2010,Ukrainian
44,99,Mohamed Arouri,TUN,D,1.82,75,13-05-83,Tunis,Ordabasy,Metalurh Zaporizhya,2010,Ukrainian
1,1,Oleksandr Rybka,UKR,G,1.93,92,10-04-87,Kiev,Dynamo Kiev,Obolon Kiev,2010,Ukrainian
2,2,Yuriy Putrash,UKR,D,1.78,70,29-01-90,Mizhhiria,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
3,3,Vadym Rodina,UKR,D,1.83,77,24-03-88,Kiev,Dynamo Kiev-2,Obolon Kiev,2010,Ukrainian
