,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
56,98,Aleksandr Yaroslavtsev,RUS,M,1.77,69,27-06-89,,Krylia Sovetov-2,Krylia Sovetov,2008,Russian
57,99,Oleg Ivanov,RUS,M,1.91,82,04-08-86,Moscow,Kuban Krasnodar,Krylia Sovetov,2008,Russian
1,1,Ivan Levenets,RUS,G,1.89,95,22-02-80,Sochi,Amkar Perm,Lokomotiv Moscow,2008,Russian
4,4,Rodolfo,BRA,D,1.83,77,23-10-82,Santos,Dynamo Kiev,Lokomotiv Moscow,2008,Russian
5,5,Emir Spahić,BIH,D,1.83,77,18-08-80,Dubrovnik,Torpedo  Moscow,Lokomotiv Moscow,2008,Russian
6,6,Milan  Milanović,SRB,D,1.94,83,31-03-91,Kosovska Mitrovica,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
7,7,Dmitriy Torbinskiy,RUS,M,1.72,60,28-04-84,Moscow,Spartak  Moscow,Lokomotiv Moscow,2008,Russian
8,8,Vladimir Maminov,RUS,M,1.78,74,04-09-74,Moscow,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
9,9,Peter  Odemwingie,NGA,F,1.82,74,15-07-81,Tashkent,Lille,Lokomotiv Moscow,2008,Russian
10,10,David  Mujiri,GEO,F,1.84,85,02-01-78,Tbilisi,Krylia Sovetov,Lokomotiv Moscow,2008,Russian
11,11,Dmitri Sychev,RUS,F,1.76,71,26-10-83,Omsk,Marseille,Lokomotiv Moscow,2008,Russian
14,14,Igor Smolnikov,RUS,M,1.78,70,08-08-88,Moscow,Torpedo Moscow,Lokomotiv Moscow,2008,Russian
15,15,Fininho,BRA,D,1.80,75,03-11-83,São Paulo,Figueirense,Lokomotiv Moscow,2008,Russian
16,16,Charles,BRA,M,1.73,72,14-02-85,Rio de Janeiro,Cruzeiro,Lokomotiv Moscow,2008,Russian
17,17,Dmitriy Sennikov,RUS,D,1.83,74,24-06-76,St.  Petersburg,Shinnik,Lokomotiv Moscow,2008,Russian
18,18,Guillermo Pereyra,ARG,M,1.83,75,20-02-80,Rio Cuarto,Mallorca,Lokomotiv Moscow,2008,Russian
19,19,Draman  Traoré,MLI,F,1.92,82,17-06-82,Bamako,Club  Africain,Lokomotiv Moscow,2008,Russian
22,22,Ivan Pelizzoli,ITA,G,1.97,88,18-11-80,Bergamo,Reggina,Lokomotiv Moscow,2008,Russian
23,23,Marko  Baa,SRB,D,1.90,79,29-12-82,Trstenik,Le Mans,Lokomotiv Moscow,2008,Russian
24,24,Chaker Zouaghi,TUN,M,1.82,77,10-01-85,Tunis,Etoile  du Sahel,Lokomotiv Moscow,2008,Russian
25,25,Răzvan Cociş,ROU,F,1.81,73,19-02-83,Cluj-Napoca,Sheriff Tiraspol,Lokomotiv Moscow,2008,Russian
27,27,Haminu Draman,GHA,M,1.73,73,28-04-86,Accra,Gençlerbirliği,Lokomotiv Moscow,2008,Russian
32,32,Marek Čech,CZE,G,1.87,84,08-04-76,Ostrava,Luch-Energia,Lokomotiv Moscow,2008,Russian
33,33,Artem Gomelko,BLR,G,1.92,83,08-12-89,Zhodino,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
38,38,Denis Voynov,RUS,M,1.76,73,01-03-90,Fryazino,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
39,39,Kirill Pavlov,RUS,D,1.76,73,30-01-90,Moscow,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
41,41,Siarhiei Hurenka,BLR,D,1.72,72,30-09-72,Hrodna,Piacenza,Lokomotiv Moscow,2008,Russian
42,44,Ruslan Kambolov,RUS,D,1.80,79,01-01-90,Moscow,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
43,45,Aleksandr Minchenkov,RUS,F,1.83,75,13-01-89,Moscow,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
44,51,Maksim Belyayev,RUS,D,1.85,76,30-09-91,Ozyory,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
45,52,Nikita Samokhin,RUS,M,1.80,73,10-06-90,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
46,53,Dmitriy Poloz,RUS,F,1.83,73,12-07-91,Stavropol,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
47,55,Renat Yanbaev,RUS,D,1.78,71,07-04-84,Noginsk,Kuban Krasnodar,Lokomotiv Moscow,2008,Russian
48,56,Georgiy Nurov,RUS,F,1.79,67,08-06-92,Moscow,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
49,57,Pavel Deobald,RUS,M,1.83,74,25-06-90,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
50,58,Denis Glushakov,RUS,M,1.78,72,27-01-87,Millerovo,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
51,60,Marat Alchagriov,RUS,D,1.76,67,08-08-90,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
52,61,Roman Amirkhanov,RUS,D,1.77,68,13-05-89,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
53,63,Diniyar Bilyaletdinov,RUS,M,1.86,77,27-02-85,Moscow,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
54,66,Andrey Vavilchenkov,RUS,M,1.78,74,28-04-90,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
55,67,Ilya Kiselev,RUS,G,1.87,82,25-02-90,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
56,71,Taras Tsarikaev,RUS,F,1.85,77,17-06-89,Vladikavkaz,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
57,73,Yuriy Kulikov,RUS,D,1.91,77,09-05-90,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
58,75,Pavel Novitskiy,RUS,D,1.87,84,06-04-89,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
59,78,Aleksandr Pankovets,RUS,F,1.83,72,18-02-90,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
60,80,Manuchekhr Dzhalilov,RUS,M,1.75,62,27-09-90,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
61,81,Alan Gatagov,RUS,D,1.80,71,23-01-91,Vladikavkaz,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
62,85,Guilherme,BRA,G,1.97,78,12-12-85,Cataguases,Atlético Paranaense,Lokomotiv Moscow,2008,Russian
63,87,Anton Kochenkov,RUS,G,1.97,87,02-04-87,Bishkek,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
64,88,Oganes Goaryan,RUS,F,1.73,80,18-03-88,Moscow,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
65,90,Konstantin Yavorksiy,RUS,F,1.78,71,16-03-90,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
66,91,Arnold Kreger,RUS,G,1.93,85,20-05-91,,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
67,99,Taras Burlak,RUS,D,1.87,78,22-02-90,Vladivostok,Lokomotiv-2,Lokomotiv Moscow,2008,Russian
3,3,Dmitriy N. Smirnov,RUS,D,1.87,74,09-11-80,Moscow,Khimki,Luch-Energia Vladivostok,2008,Russian
4,4,Rade Novković,SRB,D,1.87,83,25-06-80,Prijepolje,Rad Belgrade,Luch-Energia Vladivostok,2008,Russian
5,5,Igor Kralevski,MKD,D,1.87,81,11-10-78,Skopje,Hajduk Split,Luch-Energia Vladivostok,2008,Russian
7,7,Evgeniy Kuznetsov,RUS,M,1.79,77,02-12-83,N.Novgorod,Dynamo Moscow,Luch-Energia Vladivostok,2008,Russian
8,8,Vitaly Bulyga,RUS,F,1.76,72,12-01-80,Mogilev,Tom,Luch-Energia Vladivostok,2008,Russian
9,9,Vitaliy Lanko,BLR,M,1.85,78,04-04-77,Mogilyov,Spartak Nalchik,Luch-Energia Vladivostok,2008,Russian
11,11,Vladimir Vujović,MNE,M,1.90,80,23-07-82,Budva,Mogren Budva,Luch-Energia Vladivostok,2008,Russian
12,12,Daniel Vuković,CRO,D,1.92,82,05-01-81,,Solin,Luch-Energia Vladivostok,2008,Russian
14,14,Dario Damjanović,CRO,M,1.89,83,23-07-81,Gradacac,Hajduk Split,Luch-Energia Vladivostok,2008,Russian
15,15,Nenad Begović,SRB,M,1.83,79,06-01-80,Belgrade,Baulmes,Luch-Energia Vladivostok,2008,Russian
16,16,Andrey  Fisenko,RUS,G,1.83,72,16-07-87,Vladivostok,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
18,18,Andrey Streltsov,RUS,D,1.85,78,18-03-84,Uvarovo,Anzhi Makhachkala,Luch-Energia Vladivostok,2008,Russian
22,22,Levan Gvazava,GEO,M,1.80,76,08-07-80,Nodzhikhevi,Spartak Nalchik,Luch-Energia Vladivostok,2008,Russian
24,24,Dmitriy Smirnov,RUS,F,1.97,87,13-08-80,Moscow,Alania,Luch-Energia Vladivostok,2008,Russian
25,25,Igor Shevchenko,RUS,F,1.80,70,02-02-85,Samara,Krylia  Sovetov,Luch-Energia Vladivostok,2008,Russian
26,26,Aleksandr Dantsev,RUS,M,1.78,70,14-10-84,Rostov,FC Khimki,Luch-Energia Vladivostok,2008,Russian
29,29,Sergey Chernogaev,RUS,D,1.75,73,20-03-83,Moscow,Torpedo Moscow,Luch-Energia Vladivostok,2008,Russian
30,30,André Alves,BRA,F,1.81,76,15-10-83,Dourados,Kaposvár,Luch-Energia Vladivostok,2008,Russian
31,31,Leandro,BRA,D,1.80,72,26-06-85,Itumbiara,Kaposvár,Luch-Energia Vladivostok,2008,Russian
32,32,Kirill Pavlyuchek,BLR,D,1.91,87,27-06-84,,Dinamo Minsk,Luch-Energia Vladivostok,2008,Russian
33,33,Shamil Asildarov,RUS,F,1.86,83,18-05-83,Makhachkala,Anzhi Makhachkala,Luch-Energia Vladivostok,2008,Russian
34,34,Matija  Kristić,CRO,M,1.83,81,10-10-78,Varadin,Slaven Belupo,Luch-Energia Vladivostok,2008,Russian
35,35,Dragan Stojkić,CRO,G,1.81,75,07-10-75,Split,NK Zagreb,Luch-Energia Vladivostok,2008,Russian
37,37,Josip Lukačević,BIH,M,1.78,63,03-11-83,Brčko,Čelik,Luch-Energia Vladivostok,2008,Russian
40,40,Viktor Fomichev,RUS,F,1.69,62,04-01-89,Vladivostok,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
41,41,Pavel Aliseevich,RUS,M,1.77,71,28-09-89,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
42,42,Sergey Semenov,RUS,D,1.77,76,27-06-90,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
43,43,Aleksandr Dyulyukov,RUS,D,1.75,70,30-10-89,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
44,44,Nikita Burmistrov,RUS,F,1.81,75,06-07-89,Moscow,CSKA Moscow-2,Luch-Energia Vladivostok,2008,Russian
45,45,Artem Mekheev,RUS,M,1.73,62,28-01-87,Vladivostok,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
46,46,Aleksandr Kulik,RUS,F,1.87,78,27-01-90,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
47,47,Aleksandr Yashan,RUS,M,1.77,69,22-04-90,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
48,48,Dmitriy Samoylov,RUS,M,1.76,66,20-04-90,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
49,49,Roman Kishkaruk,RUS,D,1.84,79,18-11-89,Vladivostok,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
50,50,Aleksey Kuznetsov,RUS,D,1.80,73,24-06-89,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
51,51,Evgeniy Lider,RUS,D,1.79,76,28-04-90,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
52,52,Artem Emelyanov,RUS,D,1.77,72,25-12-89,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
53,53,Yuriy Lebedev,RUS,D,1.82,77,21-01-87,St. Petersburg,Zenit-2,Luch-Energia Vladivostok,2008,Russian
54,54,Dmitriy Shugaley,RUS,F,1.79,79,27-11-90,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
55,55,Aleksey Ryakhin,RUS,M,1.79,68,11-01-89,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
56,56,Maksim Kazakov,RUS,F,1.75,70,07-04-87,Vladivostok,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
57,57,Maksim Nadasyuk,RUS,D,1.82,75,11-02-89,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
58,58,Sergey Legrov,RUS,D,1.74,64,23-05-90,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
59,60,Ilya Pakhmutov,RUS,F,1.74,66,22-10-89,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
60,61,Maksim Kulemin,RUS,D,1.84,74,25-05-89,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
61,74,Alexey Polyakov,RUS,G,1.87,80,08-02-74,Belgorod,Lokomotiv Moscow,Luch-Energia Vladivostok,2008,Russian
62,90,Kirill  Muzyka,RUS,G,1.85,70,22-11-90,Vladivostok,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
63,91,Denis Kniga,RUS,G,1.82,68,14-04-92,,Luch-Energia-2,Luch-Energia Vladivostok,2008,Russian
2,2,Dmitriy Godunok,RUS,D,1.81,77,04-01-76,Volszskiy,Tom,FC Moscow,2008,Russian
3,3,Aleksandr Sheshukov,RUS,M,1.81,77,15-04-83,Omsk,Luch-Energia,FC Moscow,2008,Russian
4,4,Roman Hubník,CZE,D,1.91,84,06-06-84,Vsetín,Sigma Olomouc,FC Moscow,2008,Russian
6,6,Baiano,BIH,M,1.75,80,10-09-80,Ilhéus,Spartak Nalchik,FC Moscow,2008,Russian
7,7,Petr Bystrov,RUS,M,1.80,78,15-07-79,Nizhny Novgorod,Saturn,FC Moscow,2008,Russian
11,11,Tomá Číek,CZE,M,1.87,78,27-11-78,Děčín,Rubin  Kazan,FC Moscow,2008,Russian
12,12,Valeriy Poliakov,RUS,G,1.92,80,13-07-89,,FC Moscow-2,FC Moscow,2008,Russian
13,13,Aleksey Rebko,RUS,M,1.78,65,23-04-86,Moscow,Rubin Kazan,FC Moscow,2008,Russian
14,14,Kirill Nababkin,RUS,D,1.76,71,08-09-86,Moscow,FC Moscow-2,FC Moscow,2008,Russian
15,15,Alexandru Epureanu,MDA,D,1.86,80,27-09-86,Chişinău,Sheriff Tiraspol,FC Moscow,2008,Russian
16,16,Anton Amelchenko,BLR,G,1.92,85,27-03-85,Gomel,Gomel,FC Moscow,2008,Russian
17,17,Pavel Golyshev,RUS,F,1.76,68,07-07-87,Moscow,FC Moscow-2,FC Moscow,2008,Russian
18,18,Maxi  López,ARG,F,1.87,81,04-03-84,Capital  Federal,Barcelona,FC Moscow,2008,Russian
19,19,Aleksandr Samedov,RUS,M,1.74,64,19-07-84,Moscow,Lokomotiv Moscow,FC Moscow,2008,Russian
20,20,Alexey Meleshin,RUS,M,1.77,70,30-01-76,Moscow,Dynamo SPb,FC Moscow,2008,Russian
22,22,Oleg Kuzmin,RUS,D,1.75,72,09-05-81,Moscow,Uralan,FC Moscow,2008,Russian
23,23,Isaac  Okoronkwo,NGA,D,1.82,74,01-05-78,Aba,Alania Vladikavkaz,FC Moscow,2008,Russian
24,24,Vladimir Khozin,RUS,D,1.83,80,03-07-89,Rostov-on-Don,FC Moscow-2,FC Moscow,2008,Russian
25,25,Mariusz  Jop,POL,D,1.88,81,03-08-78,Ostrowiec  Świętokrzyski,Wisła  Kraków,FC Moscow,2008,Russian
27,27,Vitaliy Kaleshin,RUS,D,1.73,67,03-10-80,Krasnodar,Kuban Krasnodar,FC Moscow,2008,Russian
28,28,Branislav  Krunić,BIH,M,1.87,80,28-01-79,Skopje,Tom,FC Moscow,2008,Russian
29,29,Igor Strelkov,RUS,F,1.82,76,21-03-82,Samara,Tom,FC Moscow,2008,Russian
30,30,Yuriy Zhevnov,BLR,G,1.83,78,17-04-81,Dobrush,BATE,FC Moscow,2008,Russian
31,31,Andrey Vasyanovich,RUS,D,1.84,80,13-06-88,Volgograd,Krasnodar-2000,FC Moscow,2008,Russian
32,32,Nikita Korolyov,RUS,D,1.80,76,15-03-88,Moscow,FC Moscow-2,FC Moscow,2008,Russian
33,33,Dacosta Goore,CIV,D,1.87,74,31-12-84,,Luch-Energia,FC Moscow,2008,Russian
36,36,Sergey Shudrov,RUS,M,1.75,71,11-08-89,,FC Moscow-2,FC Moscow,2008,Russian
37,37,Aleksandr Stavpets,RUS,F,1.80,75,04-07-89,Oryol,FC Moscow-2,FC Moscow,2008,Russian
38,38,Andrey Korobov,RUS,M,1.76,70,17-07-89,,FC Moscow-2,FC Moscow,2008,Russian
40,40,Sergey Shubin,RUS,D,1.78,74,16-02-88,,FC Moscow-2,FC Moscow,2008,Russian
41,41,Artur Rilov,RUS,M,1.75,70,12-04-89,,FC Moscow-2,FC Moscow,2008,Russian
42,42,Denis Poyarkov,RUS,M,1.80,76,16-10-89,,FC Moscow-2,FC Moscow,2008,Russian
43,43,Aleksey Marshinskiy,RUS,D,1.74,62,17-04-88,,FC Moscow-2,FC Moscow,2008,Russian
44,44,Oleg Aleynik,RUS,M,1.74,70,08-02-89,,FC Moscow-2,FC Moscow,2008,Russian
45,45,Pavel  Esikov,RUS,F,1.80,72,29-01-88,Moscow,FC Moscow-2,FC Moscow,2008,Russian
46,46,Aleksey Kontsedalov,RUS,D,1.85,79,24-07-90,Valuyki,FC Moscow-2,FC Moscow,2008,Russian
47,47,Artem Varakin,RUS,M,1.89,78,21-04-87,Moscow,FC Moscow-2,FC Moscow,2008,Russian
48,48,Sergey Maslov,RUS,F,1.76,72,03-09-90,Moscow,FC Moscow-2,FC Moscow,2008,Russian
49,49,Sergey Kharlamov,RUS,D,1.81,72,24-01-91,,Spartak Moscow,FC Moscow,2008,Russian
50,51,Aleksandr Marenich,RUS,F,1.78,71,29-04-89,Zernograd,FC Rostov,FC Moscow,2008,Russian
51,52,Pavel Golanov,RUS,D,1.92,81,13-06-89,,FC Moscow-2,FC Moscow,2008,Russian
52,55,Dmitriy Kutepov,RUS,M,1.84,72,06-06-88,,FC Moscow-2,FC Moscow,2008,Russian
53,56,Stanislav Lantsov,RUS,F,1.75,70,22-09-90,Moscow,FC Moscow-2,FC Moscow,2008,Russian
54,57,Nikita Alekseev,RUS,G,1.82,75,12-03-90,,FC Moscow-2,FC Moscow,2008,Russian
55,58,Dmitriy Ershov,RUS,G,1.89,78,12-06-92,,FC Moscow-2,FC Moscow,2008,Russian
56,69,Héctor Bracamonte,ARG,F,1.91,82,16-02-78,Rio Cuarto,Boca Juniors,FC Moscow,2008,Russian
57,77,Stanislav Ivanov,MDA,M,1.83,73,07-10-80,Tiraspol,Sheriff  Tiraspol,FC Moscow,2008,Russian
58,88,Edgaras  Česnauskis,LTU,M,1.82,77,05-02-84,Kurėnai,Saturn,FC Moscow,2008,Russian
1,1,Sergey Kozko,RUS,G,1.88,82,12-04-75,Stavropol,FC Moscow,Rubin Kazan,2008,Russian
2,2,Stjepan Tomas,CRO,D,1.86,82,06-03-76,Zagreb,Galatasaray,Rubin Kazan,2008,Russian
3,3,Cristian  Ansaldi,ARG,D,1.78,73,20-09-86,Rosario,Newell's Old Boys,Rubin Kazan,2008,Russian
4,4,Jefthon,BRA,D,1.81,81,03-01-82,Itabuna,Kuban,Rubin Kazan,2008,Russian
5,5,Andrei Fyodorov,RUS,D,1.85,80,10-04-71,Fergana,Baltika,Rubin Kazan,2008,Russian
6,6,Macbeth Sibaya,RSA,M,1.75,72,25-11-77,Durban,Rosenborg,Rubin Kazan,2008,Russian
7,7,Sergey  Semak,RUS,M,1.78,73,27-02-76,Sychanske,FC Moscow,Rubin Kazan,2008,Russian
9,9,Lasha Salukvadze,GEO,D,1.84,80,21-12-81,Tbilisi,Dynamo Tbilisi,Rubin Kazan,2008,Russian
10,10,Andrey Kobenko,RUS,M,1.76,67,25-06-82,Maykop,Amkar Perm,Rubin Kazan,2008,Russian
11,11,Aleksandr Bukharov,RUS,F,1.91,83,12-03-85,Naberezhnye Chelny,Rubin-2,Rubin Kazan,2008,Russian
14,14,Serhiy Rebrov,UKR,F,1.73,71,03-06-74,Gorlovka,Dynamo Kiev,Rubin Kazan,2008,Russian
15,15,Aleksandr Ryazantsev,RUS,M,1.76,70,05-09-86,Moscow,FC  Moscow,Rubin Kazan,2008,Russian
16,16,Cristian Noboa,ECU,M,1.81,74,09-04-85,Guayaquil,Emelec,Rubin Kazan,2008,Russian
19,19,Savo Miloević,SRB,F,1.87,78,02-09-73,Bijeljina,Osasuna,Rubin Kazan,2008,Russian
21,21,Roman Adamov,RUS,F,1.87,80,21-06-82,Belaya Kalitva,FC Moscow,Rubin Kazan,2008,Russian
22,22,Aleksandr Orekhov,RUS,D,1.98,92,29-11-83,Kropotkin,Kuban Krasnodar,Rubin Kazan,2008,Russian
23,23,Evgeniy Balyaikin,RUS,M,1.83,74,19-05-88,Bratsk,Sibiryak Bratsk,Rubin Kazan,2008,Russian
24,24,Aleksey Popov,RUS,D,1.88,83,07-07-78,Perm,Amkar Perm,Rubin Kazan,2008,Russian
27,27,Dato Kvirkvelia,GEO,D,1.84,76,27-06-80,Lanchkhuti,Alania Vladikavkaz,Rubin Kazan,2008,Russian
29,29,Nukri Revishvili,GEO,G,1.88,74,02-03-87,Kutaisi,Torpedo Kutaisi,Rubin Kazan,2008,Russian
32,32,Evgeniy Cheremisin,RUS,G,1.92,80,29-02-88,,Rubin-2,Rubin Kazan,2008,Russian
41,41,Ilsur Samigullin,RUS,M,1.78,70,06-02-91,,Rubin-2,Rubin Kazan,2008,Russian
42,43,Aleksey Kotlarov,RUS,M,1.76,67,11-05-89,Magnitogorsk,Rubin-2,Rubin Kazan,2008,Russian
43,44,Igor Klimov,RUS,D,1.87,70,01-11-89,Kazan,Rubin-2,Rubin Kazan,2008,Russian
44,48,Vadim Afonin,UZB,M,1.76,68,29-09-87,Tashkent,Rubin-2,Rubin Kazan,2008,Russian
45,49,Vagiz Galiulin,UZB,M,1.74,67,10-10-87,Kazan,Rubin-2,Rubin Kazan,2008,Russian
46,56,Ruslan Nagaev,RUS,M,1.80,71,14-02-89,,Rubin-2,Rubin Kazan,2008,Russian
47,61,Gökdeniz Karadeniz,TUR,M,1.69,66,11-01-80,Giresun,Trabzonspor,Rubin Kazan,2008,Russian
48,64,Dmitriy Korthev,RUS,G,1.84,72,16-05-89,,Rubin-2,Rubin Kazan,2008,Russian
49,65,Maksim Zhestokov,RUS,D,1.87,70,19-06-91,Kazan,Rubin-2,Rubin Kazan,2008,Russian
50,67,Davron Mirzaev,UZB,F,1.80,65,08-02-89,Tashkent,Pakhtakor Tashkent,Rubin Kazan,2008,Russian
51,68,Ilya Kukharchuk,RUS,F,1.84,77,02-08-90,Kostroma,Rubin-2,Rubin Kazan,2008,Russian
52,76,Roman Sharonov,RUS,D,1.84,76,08-09-76,Moscow,Shinnik,Rubin Kazan,2008,Russian
53,77,Sergey  Ryzhikov,RUS,G,1.94,83,19-09-80,Shebekino,Lokomotiv Moscow,Rubin Kazan,2008,Russian
54,80,Dmitriy Tarabrikov,RUS,D,1.80,69,23-04-90,,Rubin-2,Rubin Kazan,2008,Russian
55,81,Ildar Bikchantaev,RUS,F,1.82,68,02-02-90,,Rubin-2,Rubin Kazan,2008,Russian
56,82,Mikhail Mishchenko,RUS,D,1.88,80,27-06-89,,Rubin-2,Rubin Kazan,2008,Russian
57,83,Vladimir Chernov,RUS,M,1.87,74,15-01-91,,Rubin-2,Rubin Kazan,2008,Russian
58,92,Vakhit Orazsakhedov,TKM,F,1.80,70,26-01-92,Ashgabat,Rubin-2,Rubin Kazan,2008,Russian
59,93,Shamil Alimagomaev,RUS,M,1.70,68,13-07-89,,Rubin-2,Rubin Kazan,2008,Russian
60,94,Artem Ivanov,RUS,M,1.74,66,16-02-90,,Rubin-2,Rubin Kazan,2008,Russian
61,95,Valeriy Zimakov,RUS,M,1.72,66,22-11-90,,Rubin-2,Rubin Kazan,2008,Russian
62,97,Igor Portnyagin,RUS,F,1.90,75,07-01-89,Vladivostok,Rubin-2,Rubin Kazan,2008,Russian
63,99,Hasan Kabze,TUR,F,1.85,74,26-05-82,Ankara,Galatasaray,Rubin Kazan,2008,Russian
1,1,Antonín Kinský,CZE,G,1.87,86,31-05-75,Prague,Slovan  Liberec,Saturn,2008,Russian
2,2,Vadim Evseev,RUS,D,1.80,82,08-01-76,Mytishchi,Torpedo Moscow,Saturn,2008,Russian
3,3,Zelão,BRA,D,1.88,89,12-11-86,Pirajuí,Corinthians,Saturn,2008,Russian
4,4,Peter  Petrá,SVK,D,1.82,81,07-05-79,Bratislava,Artmedia  Bratislava,Saturn,2008,Russian
5,5,Aleksey Igonin,RUS,D,1.81,82,18-03-76,St. Petersburg,Chernomorets  Odessa,Saturn,2008,Russian
6,6,Ján Ďurica,SVK,D,1.87,85,10-11-81,Bratislava,Artmedia  Bratislava,Saturn,2008,Russian
7,7,Petr Nemov,RUS,M,1.80,69,18-10-83,Oryol,Krylia Sovetov,Saturn,2008,Russian
8,8,Marko Topić,CRO,F,1.83,84,01-01-76,Otra Luka,Krylia Sovetov,Saturn,2008,Russian
9,9,Baffour  Gyan,GHA,F,1.80,73,02-07-80,Liberty,Dynamo  Moscow,Saturn,2008,Russian
10,10,Dmitriy Loskov,RUS,M,1.78,78,12-02-74,Kurgan,Lokomotiv Moscow,Saturn,2008,Russian
11,11,Alexei Eremenko,FIN,M,1.83,84,24-03-83,Rostov-on-Don,Lecce,Saturn,2008,Russian
14,14,Dmitriy Kirichenko,RUS,F,1.75,75,17-01-77,Novoalexandrovsk,FC Moscow,Saturn,2008,Russian
15,15,Ruslan Nakhushev,RUS,D,1.85,79,05-09-84,Nalchik,FC Khimki,Saturn,2008,Russian
16,16,Aleksei Botvinyev,RUS,G,1.94,92,25-06-81,Kolomna,Shakhtar Donetsk,Saturn,2008,Russian
17,17,Vladimir Yurchenko,BLR,F,1.72,70,26-01-89,,Dinamo Minsk,Saturn,2008,Russian
19,19,Illiasu  Shilla,GHA,D,1.88,75,26-10-82,Tamale,Asante Kotoko,Saturn,2008,Russian
20,20,Makhach Gadzhiev,RUS,M,1.81,73,18-10-87,Kizilyurt,Krylia Sovetov,Saturn,2008,Russian
21,21,Andrey Karyaka,RUS,M,1.79,75,01-04-78,Dnipropetrovsk,Benfica,Saturn,2008,Russian
22,22,Igor Lebedenko,RUS,F,1.82,78,27-05-83,Moscow,Lokomotiv  Moscow,Saturn,2008,Russian
23,23,Andrey Husin,UKR,M,1.88,82,11-12-72,Kiev,Krylia Sovetov,Saturn,2008,Russian
24,24,Benoît Angbwa,CMR,D,1.76,76,01-01-82,Garoua,Krylia Sovetov,Saturn,2008,Russian
28,28,Anatoliy Gerk,RUS,M,1.80,76,20-11-84,Moscow,FC Twente,Saturn,2008,Russian
29,29,Leonid Kovel,BLR,F,1.79,79,29-07-86,Smarhoń,Dinamo Minsk,Saturn,2008,Russian
30,30,Aleksandr Makarov,RUS,G,1.98,99,23-08-78,Morshansk,Krylia Sovetov,Saturn,2008,Russian
31,31,Solomon Okoronkwo,NGA,F,1.82,77,02-03-87,Enugu,Hertha Berlin,Saturn,2008,Russian
33,33,Boris Rotenberg,FIN,D,1.89,83,19-05-86,St. Petersburg,Zenit,Saturn,2008,Russian
35,35,Ivan  Temnikov,RUS,M,1.70,65,28-01-89,Bratsk,Saturn-2,Saturn,2008,Russian
37,37,Roman Vorobyov,RUS,M,1.75,70,24-03-84,St. Petersburg,FC Khimki,Saturn,2008,Russian
