,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
47,47,Artur Khaymanov,RUS,F,1.86,78,21-01-90,Vladikavkaz,Alania-2,Alania Vladikavkaz,2010,Russian
48,51,Artur Gazdanov,RUS,M,1.79,70,26-06-92,,CSKA Moscow-2,Alania Vladikavkaz,2010,Russian
49,52,Georgiy Gogichaev,RUS,F,1.70,64,16-01-91,Vladikavkaz,Smena-Zenit,Alania Vladikavkaz,2010,Russian
50,53,Oleg Kudziev,RUS,G,1.81,71,03-05-93,,Alania-2,Alania Vladikavkaz,2010,Russian
51,54,Uruzmag Ikoev,RUS,M,1.74,65,09-12-90,,Alania-2,Alania Vladikavkaz,2010,Russian
52,70,Pavel Golyshev,RUS,F,1.76,68,07-07-87,Moscow,Spartak Moscow,Alania Vladikavkaz,2010,Russian
53,73,Ivan Stoyanov,BUL,F,1.78,69,24-07-83,Sliven,CSKA Sofia,Alania Vladikavkaz,2010,Russian
54,75,Marat  Bikmaev,UZB,M,1.84,80,01-01-86,Tashkent,Spartak Nalchik,Alania Vladikavkaz,2010,Russian
55,77,Aleksandr Arsoyev,RUS,M,1.77,70,14-06-90,Moscow,Dynamo Moscow,Alania Vladikavkaz,2010,Russian
56,88,Alan Bagaev,RUS,D,1.93,88,07-04-91,Vladikavkaz,Amkar Perm,Alania Vladikavkaz,2010,Russian
57,91,Aleksandr Dzalayev,RUS,M,1.81,73,21-09-91,,Dnepr Smolensk,Alania Vladikavkaz,2010,Russian
58,92,Alan Khaliyev,RUS,G,1.88,80,10-05-92,,Akademia Dimitrovgrad,Alania Vladikavkaz,2010,Russian
59,97,Atsamaz Buraev,RUS,F,1.74,74,05-02-90,,Avtodor Vladikavkaz,Alania Vladikavkaz,2010,Russian
60,99,Aleksandr Alkhazov,RUS,F,1.84,72,27-05-84,Rostov,Krylia Sovetov,Alania Vladikavkaz,2010,Russian
1,1,Igor Uzminskiy,RUS,G,1.88,80,23-04-77,Grozny,SKA Rostov-on-Don,Amkar Perm,2010,Russian
2,2,Sergei Morozov,RUS,D,1.93,91,03-03-89,Moscow,Torpedo Moscow,Amkar Perm,2010,Russian
4,4,Vitaliy Fedoriv,UKR,D,1.80,75,21-10-87,Lviv,Dynamo Kiev,Amkar Perm,2010,Russian
5,5,Vitaliy Grishin,RUS,M,1.80,77,09-09-80,Moscow,FC Khimki,Amkar Perm,2010,Russian
7,7,Georgi Peev,BUL,M,1.81,80,11-03-79,Sofia,Dynamo  Kiev,Amkar Perm,2010,Russian
8,8,Sergey Volkov,RUS,F,1.75,75,27-09-80,Kaluga,Lokomotiv Kaluga,Amkar Perm,2010,Russian
9,9,Seiichiro Maki,JPN,F,1.84,81,07-08-80,Kumamoto,JEF United,Amkar Perm,2010,Russian
10,10,Andrey Topchu,RUS,M,1.81,79,17-04-80,Krasnodar,Kuban Krasnodar,Amkar Perm,2010,Russian
11,11,Aleksey Pomerko,RUS,M,1.82,69,03-05-90,Gorodovikovsk,Torpedo Moscow,Amkar Perm,2010,Russian
13,13,Mitar Novaković,MNE,M,1.88,76,27-09-81,Bar,OFK Belgrade,Amkar Perm,2010,Russian
14,14,Zahari Sirakov,BUL,D,1.81,82,08-10-77,Smolyan,Rodopa  Smolyan,Amkar Perm,2010,Russian
15,15,Miklós Gaál,HUN,D,1.82,82,13-05-81,Celldömölk,Hajduk Split,Amkar Perm,2010,Russian
18,18,Nikita Burmistrov,RUS,F,1.81,75,06-07-89,Moscow,CSKA Moscow-2,Amkar Perm,2010,Russian
19,19,Aleksandr  Kolomeytsev,RUS,M,1.82,78,21-02-89,Surgut,FC Moscow,Amkar Perm,2010,Russian
21,21,Dmitriy Belorukov,RUS,D,1.92,87,24-03-83,St.  Petersburg,Anzhi Makhachkala,Amkar Perm,2010,Russian
23,23,Ivan Cherenchikov,RUS,M,1.86,81,25-08-84,Ozyorsk,Amkar-2,Amkar Perm,2010,Russian
24,24,Aleksey Popov,RUS,D,1.88,83,07-07-78,Perm,Rubin Kazan,Amkar Perm,2010,Russian
28,28,Vyacheslav Kalashnikov,RUS,D,1.92,84,12-05-85,Volgograd,SKA Rostov-on-Don,Amkar Perm,2010,Russian
29,29,Martin  Kushev,BUL,F,1.88,89,25-08-73,Sofia,Slavia  Sofia,Amkar Perm,2010,Russian
33,33,Josip Kneević,CRO,M,1.83,77,03-10-88,Osijek,Osijek,Amkar Perm,2010,Russian
34,34,Evgeniy Sitnikov,RUS,D,1.90,76,15-05-90,,Amkar-2,Amkar Perm,2010,Russian
35,35,Artur Gadzaov,RUS,M,1.76,63,04-05-91,,Alania Vladikavkaz,Amkar Perm,2010,Russian
37,37,Kirill Moriganov,RUS,D,1.78,72,07-02-91,,Torpedo-ZIL,Amkar Perm,2010,Russian
39,39,Illya Mykhalov,UKR,F,1.87,79,31-07-90,Donetsk,Shakhtar Donetsk-2,Amkar Perm,2010,Russian
41,42,Sergey Narubin,RUS,G,1.95,87,05-12-81,Moskovskaya Oblast,Dynamo Bryansk,Amkar Perm,2010,Russian
42,43,Evgeniy Tyukalov,RUS,F,1.76,68,07-08-92,Perm,Amkar-2,Amkar Perm,2010,Russian
43,44,Sergey Sinelnikov,RUS,G,1.93,86,27-02-91,,Amkar-2,Amkar Perm,2010,Russian
44,45,Aleksey Skvortsov,RUS,M,1.85,72,13-01-92,,Amkar-2,Amkar Perm,2010,Russian
45,46,Aleksandr Subbotin,RUS,F,1.75,66,20-10-91,Perm,Amkar-2,Amkar Perm,2010,Russian
46,47,Anton Romanenko,RUS,F,1.78,68,20-04-93,,Amkar-2,Amkar Perm,2010,Russian
47,50,Mikhail Smirnov,RUS,D,1.88,80,03-06-90,St. Petersburg,Zenit St Petersburg,Amkar Perm,2010,Russian
48,55,Ilya Kolpakov,RUS,F,1.76,70,12-02-92,,Amkar-2,Amkar Perm,2010,Russian
49,58,Dmitriy Yershov,RUS,G,1.90,79,12-06-92,,Amkar-2,Amkar Perm,2010,Russian
50,66,Artur Ryabokobilenko,RUS,M,1.73,60,05-04-91,Kstovo,Amkar-2,Amkar Perm,2010,Russian
51,70,Nika Piliev,RUS,M,1.73,62,21-03-91,Tbilisi,CSKA Moscow,Amkar Perm,2010,Russian
52,71,Gor Oganesyan,ARM,M,1.80,69,08-04-92,,FC Moscow,Amkar Perm,2010,Russian
53,73,Brian Idowu,RUS,D,1.80,75,18-05-92,St. Petersburg,Zenit-2,Amkar Perm,2010,Russian
54,77,Dmitriy Sokolov,RUS,M,1.81,78,01-03-88,Moscow,Torpedo Moscow,Amkar Perm,2010,Russian
55,83,Luka  inko,SVN,M,1.85,80,23-03-83,Ljubljana,APOP Kinyras Peyias,Amkar Perm,2010,Russian
56,86,Artem Vasilev,RUS,M,1.74,67,29-08-92,,Amkar-2,Amkar Perm,2010,Russian
57,88,Vladislav Zakoptelov,RUS,M,1.79,74,26-06-88,Perm,Amkar-2,Amkar Perm,2010,Russian
58,89,Andrey Sekretov,RUS,F,1.76,69,13-12-89,Perm,Amkar-2,Amkar Perm,2010,Russian
59,90,Maksim Magurov,RUS,M,1.79,70,22-01-89,,Amkar-2,Amkar Perm,2010,Russian
60,91,Artem Moriganov,RUS,D,1.78,72,07-02-91,,Torpedo-ZIL,Amkar Perm,2010,Russian
61,92,Evgeniy Rudakov,RUS,M,1.67,60,03-12-92,,Amkar-2,Amkar Perm,2010,Russian
62,93,Evgeniy Smorodin,RUS,M,1.80,72,12-01-93,,Amkar-2,Amkar Perm,2010,Russian
63,97,Andrey Andrievskiy,RUS,F,1.77,64,11-01-91,,FC Moscow,Amkar Perm,2010,Russian
64,98,Andrey Blindu,RUS,D,1.84,78,27-01-91,,Amkar-2,Amkar Perm,2010,Russian
65,99,Stevica Ristić,MKD,F,1.88,85,23-05-82,Vrac,Bunyodkor,Amkar Perm,2010,Russian
1,1,Ilya Abaev,RUS,G,1.92,83,02-08-81,Moscow,Torpedo Moscow,Anzhi Makhachkala,2010,Russian
3,3,Oskars Kļava,LVA,D,1.88,80,08-08-83,Liepāja,Liepājas  Metalurgs,Anzhi Makhachkala,2010,Russian
4,4,Mahir Shukurov,AZE,D,1.78,70,12-12-82,Baku,Inter Baku,Anzhi Makhachkala,2010,Russian
5,5,Kébé Baye,SEN,D,1.85,77,24-12-78,Saint-Louis,Spartak Nizhny Novgorod,Anzhi Makhachkala,2010,Russian
6,6,David Tsorayev,RUS,M,1.74,72,07-05-83,Vladikavkaz,KamAZ,Anzhi Makhachkala,2010,Russian
7,7,Kamil Agalarov,RUS,M,1.78,70,11-06-88,Makhachkala,Dagdizel Kaspiysk,Anzhi Makhachkala,2010,Russian
8,8,Andrey Streltsov,RUS,D,1.85,78,18-03-84,Uvarovo,FC Khimki,Anzhi Makhachkala,2010,Russian
9,9,Magomed Magomedov,RUS,F,1.78,67,11-12-87,Makhachkala,Krylia Sovetov,Anzhi Makhachkala,2010,Russian
13,13,Rasim Tagirbekov,RUS,D,1.83,81,04-05-84,Makhachkala,Anzhi-2,Anzhi Makhachkala,2010,Russian
14,14,Dmitriy Ivanov,RUS,M,1.82,70,14-02-87,,FC Rostov,Anzhi Makhachkala,2010,Russian
15,15,Nicolae Josan,MDA,M,1.75,70,18-09-83,Rezina,Iskra-Stal Rîbniţa,Anzhi Makhachkala,2010,Russian
16,16,Dmitriy Vasilyev,RUS,F,1.87,80,02-05-85,Kiev,Krylia Sovetov,Anzhi Makhachkala,2010,Russian
17,17,Jan Holenda,CZE,F,1.86,82,22-08-85,Prague,Sparta Prague,Anzhi Makhachkala,2010,Russian
18,18,Ilya Kukharchuk,RUS,F,1.84,77,02-08-90,Kostroma,Rubin Kazan,Anzhi Makhachkala,2010,Russian
19,19,Zurab Arziani,GEO,M,1.78,71,19-10-87,,Olimpi Rustavi,Anzhi Makhachkala,2010,Russian
20,20,Mikhail Bakayev,RUS,M,1.78,75,05-08-87,Vladikavkaz,Alania Vladikavkaz,Anzhi Makhachkala,2010,Russian
21,21,Giorgi Iluridze,GEO,F,1.80,70,20-02-92,Tbilisi,Dinamo Tbilisi,Anzhi Makhachkala,2010,Russian
22,22,Miroslav Slavov,UKR,F,1.97,95,08-09-90,Kiev,Bordeaux,Anzhi Makhachkala,2010,Russian
23,23,Shamil  Burziyev,RUS,M,1.75,72,01-04-85,Makhachkala,Fakel Voronezh,Anzhi Makhachkala,2010,Russian
24,24,Leozinho,BRA,F,1.70,60,05-03-92,Pernambuco,Flamengo,Anzhi Makhachkala,2010,Russian
25,25,Abdulahi Isah Eliakwu,NGA,F,1.72,73,25-10-85,Lokoja,Varese,Anzhi Makhachkala,2010,Russian
27,27,Murtazali Abdulaev,RUS,M,1.74,69,20-05-91,,Anzhi-2,Anzhi Makhachkala,2010,Russian
28,28,Igor Strelkov,RUS,F,1.82,76,21-03-82,Samara,Krylia Sovetov,Anzhi Makhachkala,2010,Russian
29,29,Nukri Revishvili,GEO,G,1.88,74,02-03-87,Kutaisi,Rubin Kazan,Anzhi Makhachkala,2010,Russian
30,30,Mekhti Dzhenetov,RUS,G,1.90,83,26-01-92,Makhachkala,Anzhi-2,Anzhi Makhachkala,2010,Russian
31,31,Mitar  Peković,SRB,D,1.90,86,28-09-81,Bačka Topola,Vojvodina,Anzhi Makhachkala,2010,Russian
33,33,Shamil Mirzaev,RUS,F,1.75,70,28-11-92,,Anzhi-2,Anzhi Makhachkala,2010,Russian
35,35,Makhach Ispagiev,RUS,M,1.82,73,27-08-90,,Anzhi-2,Anzhi Makhachkala,2010,Russian
37,37,Leonid Musyn,UKR,G,1.99,89,19-04-85,,Oleksandria,Anzhi Makhachkala,2010,Russian
40,40,Azamat Ibragimov,RUS,M,1.82,72,28-05-91,,Dagdizel Kaspiysk,Anzhi Makhachkala,2010,Russian
41,43,Salimkhan Dzhamiliev,RUS,M,1.78,71,11-04-90,,Anzhi-2,Anzhi Makhachkala,2010,Russian
42,44,Mikail Zaytsev,RUS,D,1.75,66,21-05-90,,Anzhi-2,Anzhi Makhachkala,2010,Russian
43,50,Magomed Abidinov,RUS,D,1.88,79,03-02-89,,Anzhi-2,Anzhi Makhachkala,2010,Russian
44,55,Badavi Guseynov,AZE,D,1.85,72,11-07-91,Kaspiysk,Dagdizel Kaspiysk,Anzhi Makhachkala,2010,Russian
45,61,Magomed Mirzabekov,RUS,M,1.68,73,16-11-90,,Anzhi-2,Anzhi Makhachkala,2010,Russian
46,63,Ali Gadzhibekov,RUS,D,1.80,72,06-08-89,Makhachkala,Anzhi-2,Anzhi Makhachkala,2010,Russian
47,77,Otar Khizaneishvili,GEO,D,1.87,90,26-09-81,Tbilisi,Augsburg,Anzhi Makhachkala,2010,Russian
48,86,Todor Timonov,BUL,M,1.81,76,03-09-86,Plovdiv,CSKA Sofia,Anzhi Makhachkala,2010,Russian
49,87,Paizulla Medzhidov,RUS,M,1.72,62,16-06-92,,Anzhi-2,Anzhi Makhachkala,2010,Russian
50,88,Murad Kurbanov,RUS,D,1.74,63,22-03-92,Makhachkala,Anzhi-2,Anzhi Makhachkala,2010,Russian
51,89,Akhmad Magomedov,RUS,D,1.85,72,10-08-89,,Anzhi-2,Anzhi Makhachkala,2010,Russian
52,90,Gamzat Omarov,RUS,D,1.71,74,21-09-90,,Anzhi-2,Anzhi Makhachkala,2010,Russian
53,91,Anvar Ibragimgadzhiev,RUS,D,1.72,65,27-09-91,,Anzhi-2,Anzhi Makhachkala,2010,Russian
54,92,Mikail Abakarov,RUS,M,1.75,66,28-04-92,,Anzhi-2,Anzhi Makhachkala,2010,Russian
55,93,Ruslan Aliev,RUS,F,1.74,71,23-09-88,,Angusht Nazran,Anzhi Makhachkala,2010,Russian
56,95,Shamil Alimagomaev,RUS,M,1.70,68,13-07-89,,Rubin-2,Anzhi Makhachkala,2010,Russian
57,96,Sharif Mukhammad,RUS,M,1.84,72,21-03-90,Makhachkala,Anzhi-2,Anzhi Makhachkala,2010,Russian
58,97,Gadzhi Gadzhiev,RUS,M,1.70,65,27-03-91,,Anzhi-2,Anzhi Makhachkala,2010,Russian
59,98,Gamzat Makhmudov,RUS,F,1.86,79,20-05-91,,Anzhi-2,Anzhi Makhachkala,2010,Russian
60,99,Abdulla Gadzhikadiev,RUS,G,1.82,79,10-04-93,,Anzhi-2,Anzhi Makhachkala,2010,Russian
1,1,Sergey Chepchugov,RUS,G,1.85,82,15-07-85,Krasnoyarsk,Sibir Novosibirsk,CSKA Moscow,2010,Russian
2,2,Deividas  emberas,LTU,D,1.87,72,02-08-78,Vilnius,Dynamo  Moscow,CSKA Moscow,2010,Russian
4,4,Sergey Ignashevich,RUS,D,1.86,75,14-07-79,Moscow,Lokomotiv  Moscow,CSKA Moscow,2010,Russian
6,6,Aleksey Berezutskiy,RUS,D,1.90,82,20-06-82,Moscow,Chernomorets,CSKA Moscow,2010,Russian
7,7,Keisuke Honda,JPN,M,1.82,75,13-06-86,Osaka,VVV Venlo,CSKA Moscow,2010,Russian
8,8,Seydou  Doumbia,CIV,F,1.78,70,31-12-87,Yamoussoukro,Young Boys,CSKA Moscow,2010,Russian
9,9,Vágner Love,BRA,F,1.71,72,11-06-84,Rio de Janeiro,Palmeiras,CSKA Moscow,2010,Russian
10,10,Alan Dzagoev,RUS,M,1.79,70,17-06-90,Beslan,CSKA-2,CSKA Moscow,2010,Russian
11,11,Pavel Mamaev,RUS,M,1.78,70,17-09-88,Moscow,Torpedo Moscow,CSKA Moscow,2010,Russian
13,13,Mark González,CHI,M,1.75,70,10-07-84,Durban,Betis,CSKA Moscow,2010,Russian
14,14,Kirill Nababkin,RUS,D,1.76,71,08-09-86,Moscow,FC Moscow,CSKA Moscow,2010,Russian
15,15,Chidi Odiah,NGA,D,1.80,79,17-12-83,Port Harcourt,Sheriff Tiraspol,CSKA Moscow,2010,Russian
21,21,Zoran Toić,SRB,M,1.71,69,28-04-87,Zrenjanin,Manchester U,CSKA Moscow,2010,Russian
22,22,Evgeniy Aldonin,RUS,M,1.79,72,22-01-80,Alupka,Rotor Volgograd,CSKA Moscow,2010,Russian
24,24,Vasiliy Berezutskiy,RUS,D,1.89,83,20-06-82,Moscow,Torpedo-ZIL,CSKA Moscow,2010,Russian
25,25,Elvir Rahimić,BIH,M,1.91,80,04-04-76,ivinice,Anzhi Makhachkala,CSKA Moscow,2010,Russian
26,26,Sekou Oliseh,NGA,M,1.87,70,05-06-90,Monrovia,FC Midtjylland,CSKA Moscow,2010,Russian
32,32,Kirill Lapidus,RUS,M,1.75,69,02-12-91,,FC Moscow,CSKA Moscow,2010,Russian
34,34,Aleksey Nikitin,RUS,D,1.87,87,27-01-92,Moscow,CSKA-2,CSKA Moscow,2010,Russian
35,35,Igor Akinfeev,RUS,G,1.85,81,08-04-86,Vidnoye,CSKA-2,CSKA Moscow,2010,Russian
36,36,Egor Ivanov,RUS,M,1.83,84,19-06-92,,CSKA-2,CSKA Moscow,2010,Russian
37,37,Ivan Skripnik,RUS,G,1.92,88,10-08-92,,CSKA-2,CSKA Moscow,2010,Russian
38,38,Vyacheslav Isupov,RUS,G,1.90,80,16-01-93,,CSKA-2,CSKA Moscow,2010,Russian
40,40,Stanislav Plokhikh,RUS,G,1.85,83,10-02-92,,CSKA-2,CSKA Moscow,2010,Russian
41,42,Georgi Schennikov,RUS,D,1.78,69,27-04-91,Moscow,CSKA-2,CSKA Moscow,2010,Russian
42,43,Leonid Mushnikov,RUS,M,,,30-12-92,,CSKA-2,CSKA Moscow,2010,Russian
43,44,Dmitriy Zameshayev,RUS,M,1.78,69,14-05-91,,CSKA-2,CSKA Moscow,2010,Russian
44,46,Aleksandr Stolyarenko,RUS,M,1.85,78,18-01-91,Zdvinsk,CSKA-2,CSKA Moscow,2010,Russian
45,47,Kirill Suslov,RUS,D,1.80,68,26-10-91,,CSKA-2,CSKA Moscow,2010,Russian
46,48,Artem Popov,RUS,M,1.76,66,30-08-92,,CSKA-2,CSKA Moscow,2010,Russian
47,49,Aleksandr Vasilyev,RUS,M,1.82,74,23-01-92,Nizhegorodka,CSKA-2,CSKA Moscow,2010,Russian
48,51,Aleksey Kiselev,RUS,M,1.73,72,01-05-92,,CSKA-2,CSKA Moscow,2010,Russian
49,53,Sergey Sipatov,RUS,F,1.80,71,08-02-93,,CSKA-2,CSKA Moscow,2010,Russian
50,54,Uro Ćosić,SRB,D,1.87,76,24-10-92,Belgrade,Crvena Zvezda,CSKA Moscow,2010,Russian
51,56,Anatoliy Stukalov,RUS,D,1.77,71,03-04-91,,CSKA-2,CSKA Moscow,2010,Russian
52,58,Mukhammad Sultonov,RUS,F,1.76,68,22-12-92,,CSKA-2,CSKA Moscow,2010,Russian
53,59,Semen Fedotov,RUS,D,1.78,71,02-03-92,,CSKA-2,CSKA Moscow,2010,Russian
54,60,Nika  Dzalamidze,GEO,M,1.73,70,06-12-92,Tbilisi,Baia Zugdidi,CSKA Moscow,2010,Russian
55,61,Serder Serderov,RUS,F,1.76,69,10-03-94,Makhachkala,CSKA-2,CSKA Moscow,2010,Russian
56,66,Igor Dragunov,RUS,M,1.76,70,06-04-91,,CSKA-2,CSKA Moscow,2010,Russian
57,70,Armen Ambartsumyan,RUS,M,1.77,70,11-04-94,Saratov,CSKA-2,CSKA Moscow,2010,Russian
58,77,Artur Nigmatullin,RUS,G,1.92,88,17-05-91,Vladivostok,CSKA-2,CSKA Moscow,2010,Russian
59,79,Konstantin Bazelyuk,RUS,F,1.87,78,12-04-93,Moscow,CSKA-2,CSKA Moscow,2010,Russian
60,88,Leonid Rodionov,RUS,M,1.70,66,12-01-93,,CSKA-2,CSKA Moscow,2010,Russian
61,89,Tomá Necid,CZE,F,1.90,81,13-08-89,Prague,Slavia Prague,CSKA Moscow,2010,Russian
62,90,Anton Polyutkin,RUS,D,1.90,78,02-02-93,,CSKA-2,CSKA Moscow,2010,Russian
63,92,Petr Ten,RUS,D,1.75,67,12-07-92,Moscow,CSKA-2,CSKA Moscow,2010,Russian
64,93,Gela Zaseyev,RUS,M,1.82,75,20-01-93,,CSKA-2,CSKA Moscow,2010,Russian
65,99,Yevgeniy Kobzar,RUS,M,1.70,65,09-08-92,,CSKA-2,CSKA Moscow,2010,Russian
1,1,Anton Shunin,RUS,G,1.91,81,27-01-87,Moscow,Dynamo Moscow-2,Dynamo Moscow,2010,Russian
2,2,Vladimir Kisenkov,RUS,D,1.82,75,08-10-81,Kaluga,Spartak Nalchik,Dynamo Moscow,2010,Russian
3,3,Aleksey Rebko,RUS,M,1.78,65,23-04-86,Moscow,FC Moscow,Dynamo Moscow,2010,Russian
4,4,Marcin Kowalczyk,POL,D,1.83,83,09-04-85,Wieruszów,GKS Bełchatów,Dynamo Moscow,2010,Russian
5,5,Alexandru Epureanu,MDA,D,1.86,80,27-09-86,Chişinău,FC Moscow,Dynamo Moscow,2010,Russian
6,6,Leandro Fernández,ARG,D,1.79,80,30-01-83,Rosario,River  Plate,Dynamo Moscow,2010,Russian
8,8,Dmitri Khokhlov,RUS,M,1.89,86,22-12-75,Moscow,Lokomotiv  Moscow,Dynamo Moscow,2010,Russian
10,10,Andriy Voronin,UKR,F,1.77,79,21-07-79,Odessa,Liverpool,Dynamo Moscow,2010,Russian
13,13,Vladimir  Granat,RUS,D,1.84,75,22-05-87,Moscow,Dynamo Moscow-2,Dynamo Moscow,2010,Russian
18,18,Tomislav  Dujmović,CRO,M,1.88,87,26-02-81,Zagreb,Lokomotiv Moscow,Dynamo Moscow,2010,Russian
19,19,Aleksandr Samedov,RUS,M,1.74,64,19-07-84,Moscow,FC Moscow,Dynamo Moscow,2010,Russian
20,20,Adrian Ropotan,ROU,M,1.85,75,08-05-86,Galaţi,Dinamo Bucureşti,Dynamo Moscow,2010,Russian
21,21,Igor Semshov,RUS,M,1.70,69,06-04-78,Moscow,Zenit St Petersburg,Dynamo Moscow,2010,Russian
22,22,Kevin Kuranyi,GER,F,1.90,80,02-03-82,Rio de  Janeiro,Schalke,Dynamo Moscow,2010,Russian
23,23,Luke Wilkshire,AUS,D,1.76,75,02-10-81,Wollongong,FC Twente,Dynamo Moscow,2010,Russian
25,25,Denis Kolodin,RUS,D,1.85,87,11-01-82,Kamyshin,Krylia  Sovetov,Dynamo Moscow,2010,Russian
26,26,Martin  Jakubko,SVK,F,1.94,95,26-02-80,Prešov,Saturn,Dynamo Moscow,2010,Russian
30,30,Vladimir Gabulov,RUS,G,1.90,81,19-10-83,Mozdok,Kuban Krasnodar,Dynamo Moscow,2010,Russian
32,32,Marko Lomić,SRB,D,1.89,80,13-09-83,Čačak,Partizan Belgrade,Dynamo Moscow,2010,Russian
34,34,Sergey Panov,RUS,G,1.89,75,13-07-89,,Dynamo Moscow-2,Dynamo Moscow,2010,Russian
37,37,Aleksandr Lobkov,RUS,D,1.80,74,17-12-89,Moscow,Dynamo Moscow-2,Dynamo Moscow,2010,Russian
40,40,Lee Min-Kyu,KOR,F,1.84,72,14-03-92,Seoul,Dynamo Moscow-2,Dynamo Moscow,2010,Russian
41,41,Evgeniy Puzin,RUS,G,1.91,84,20-03-90,,Kuban Krasnodar,Dynamo Moscow,2010,Russian
